account_id,timestamp,amount_inr,channel,counterparty_id,direction,tx_location_lat,tx_location_lon,tx_location_city,tx_location_state,tx_location_country
ACC00155,2026-08-21T00:30:40.542370,5706.86,CARD_POS,MER0017,DEBIT,,,,,
ACC00155,2026-07-06T19:28:43.192462,566.61,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00156,2026-07-23T03:15:18.655098,3719.11,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00156,2026-07-03T11:26:17.284699,8004.01,CARD_POS,MER0038,DEBIT,,,,,
ACC00157,2026-07-19T15:37:18.936988,3536.96,CARD_POS,MER0020,DEBIT,,,,,
ACC00157,2026-08-06T17:41:19.789395,2810.61,WALLET,MER0016,DEBIT,,,,,
ACC00157,2026-08-29T21:13:10.577409,7827.97,CARD_POS,MER0002,DEBIT,,,,,
ACC00157,2026-08-15T22:16:15.454822,7034.44,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00157,2026-07-22T01:51:58.180796,1462.36,WALLET,MER0005,DEBIT,,,,,
ACC00157,2026-07-29T18:07:14.662337,2930.69,WALLET,MER0010,DEBIT,,,,,
ACC00157,2026-08-03T17:42:53.160610,6981.09,WALLET,MER0036,DEBIT,,,,,
ACC00157,2026-08-10T08:26:50.757956,629.2,WALLET,MER0036,DEBIT,,,,,
ACC00157,2026-08-03T23:23:58.278439,2672.5,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00158,2026-06-26T10:49:51.652294,3335.46,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00158,2026-06-23T21:20:11.180709,4466.82,CARD_POS,MER0015,DEBIT,,,,,
ACC00158,2026-08-10T19:30:38.692586,7625.24,CARD_POS,MER0000,DEBIT,,,,,
ACC00158,2026-06-12T11:00:44.032990,6349.69,WALLET,MER0015,DEBIT,,,,,
ACC00158,2026-07-11T09:13:54.849874,3573.81,CARD_POS,MER0023,DEBIT,,,,,
ACC00158,2026-08-13T10:46:16.296017,7363.37,CARD_POS,MER0035,DEBIT,,,,,
ACC00158,2026-06-04T17:15:25.179475,8648.49,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00158,2026-08-01T08:28:51.235667,1540.92,CARD_POS,MER0001,DEBIT,,,,,
ACC00158,2026-06-17T10:54:37.653974,1516.29,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00158,2026-08-27T11:54:51.447894,4237.94,CARD_POS,MER0031,DEBIT,,,,,
ACC00158,2026-08-08T08:53:52.979533,3685.38,CARD_POS,MER0020,DEBIT,,,,,
ACC00159,2026-06-08T14:43:57.195233,3216.05,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00159,2026-08-22T10:42:35.297114,4318.65,CARD_POS,MER0003,DEBIT,,,,,
ACC00159,2026-08-09T09:51:43.096215,702.57,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00160,2026-08-30T17:14:41.426338,8369.36,WALLET,MER0033,DEBIT,,,,,
ACC00160,2026-08-26T18:57:23.990587,5956.52,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00160,2026-07-23T19:58:21.309336,1212.49,CARD_POS,MER0004,DEBIT,,,,,
ACC00160,2026-07-02T01:39:35.346778,1951.6,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00160,2026-06-20T09:16:27.494434,3456.43,CARD_POS,MER0015,DEBIT,,,,,
ACC00160,2026-07-03T19:31:09.776144,4068.64,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00160,2026-07-23T21:36:11.378592,6243.72,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00160,2026-08-26T02:38:34.608137,938.88,CARD_POS,MER0039,DEBIT,,,,,
ACC00160,2026-06-08T18:01:25.059941,1684.25,WALLET,MER0030,DEBIT,,,,,
ACC00160,2026-06-20T20:02:41.508569,5169.86,WALLET,MER0022,DEBIT,,,,,
ACC00160,2026-07-10T15:13:36.492781,6082.96,WALLET,MER0016,DEBIT,,,,,
ACC00160,2026-07-02T15:36:50.906053,7609.71,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00161,2026-06-17T05:49:59.400276,4011.44,WALLET,MER0033,DEBIT,,,,,
ACC00161,2026-07-15T20:12:08.405960,7024.9,CARD_POS,MER0006,DEBIT,,,,,
ACC00161,2026-08-31T02:29:26.793744,4990.08,CARD_POS,MER0022,DEBIT,,,,,
ACC00161,2026-07-16T08:06:13.341940,6643.98,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00161,2026-06-26T01:45:55.578126,6567.44,CARD_ECOM,MER0017,DEBIT,,,,,
ACC00161,2026-06-14T03:52:42.798187,8838.98,CARD_POS,MER0009,DEBIT,,,,,
ACC00161,2026-07-19T12:58:54.606060,2217.92,WALLET,MER0032,DEBIT,,,,,
ACC00162,2026-06-24T00:52:28.402712,3626.37,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00162,2026-08-05T09:44:09.513796,4863.09,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00162,2026-06-28T00:18:31.743597,5748.13,CARD_ECOM,MER0007,DEBIT,,,,,
ACC00162,2026-07-08T04:38:25.562464,6332.09,WALLET,MER0013,DEBIT,,,,,
ACC00162,2026-08-14T21:58:21.725603,4672.16,WALLET,MER0037,DEBIT,,,,,
ACC00162,2026-06-16T02:34:22.874118,6964.03,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00162,2026-08-02T16:53:29.041782,2096.44,WALLET,MER0005,DEBIT,,,,,
ACC00163,2026-07-20T05:46:39.835342,4071.18,CARD_ECOM,MER0031,DEBIT,,,,,
ACC00163,2026-06-14T20:39:44.897100,1118.53,WALLET,MER0035,DEBIT,,,,,
ACC00163,2026-06-30T22:49:44.337369,559.18,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00163,2026-06-27T21:59:12.066127,3127.58,CARD_POS,MER0038,DEBIT,,,,,
ACC00164,2026-07-20T11:20:21.841407,5224.47,CARD_POS,MER0019,DEBIT,,,,,
ACC00164,2026-06-03T10:16:12.404994,8553.23,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00164,2026-07-30T04:37:06.876455,5118.63,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00164,2026-08-18T17:13:50.330572,6750.85,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00164,2026-07-07T11:44:11.414321,4799.74,WALLET,MER0013,DEBIT,,,,,
ACC00164,2026-07-31T10:49:42.909629,1648.97,CARD_POS,MER0022,DEBIT,,,,,
ACC00165,2026-08-02T23:50:37.194199,7549.58,CARD_POS,MER0006,DEBIT,,,,,
ACC00165,2026-07-18T09:02:29.833061,6612.33,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00166,2026-07-12T20:20:28.312853,8302.62,CARD_POS,MER0029,DEBIT,,,,,
ACC00166,2026-06-10T11:51:45.127146,5604.29,UPI_ECOM,MER0039,DEBIT,,,,,
ACC00166,2026-08-10T01:40:27.248107,8476.12,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00167,2026-06-19T09:26:07.054548,6174.45,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00167,2026-06-27T22:27:26.036402,4723.35,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00167,2026-06-09T00:15:42.738816,2993.26,WALLET,MER0007,DEBIT,,,,,
ACC00168,2026-06-06T20:49:57.256552,4709.23,CARD_POS,MER0010,DEBIT,,,,,
ACC00168,2026-07-15T07:55:12.761426,2888.55,WALLET,MER0003,DEBIT,,,,,
ACC00168,2026-07-18T23:04:50.086951,8201.43,WALLET,MER0030,DEBIT,,,,,
ACC00168,2026-08-08T10:32:31.805575,2398.54,CARD_POS,MER0037,DEBIT,,,,,
ACC00168,2026-07-03T16:41:37.837507,2655.88,CARD_POS,MER0018,DEBIT,,,,,
ACC00168,2026-07-03T22:31:37.074687,5042.88,WALLET,MER0025,DEBIT,,,,,
ACC00168,2026-07-02T06:34:46.855251,3108.21,WALLET,MER0014,DEBIT,,,,,
ACC00168,2026-07-02T04:57:35.352010,3126.18,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00168,2026-06-16T08:57:50.741539,1733.24,WALLET,MER0014,DEBIT,,,,,
ACC00168,2026-07-22T07:45:09.870735,3557.14,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00168,2026-08-25T22:05:19.876717,8818.56,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00169,2026-06-20T03:02:27.162948,7106.65,CARD_POS,MER0037,DEBIT,,,,,
ACC00169,2026-08-22T02:39:58.133183,7100.72,WALLET,MER0006,DEBIT,,,,,
ACC00169,2026-08-22T18:16:49.244134,4739.16,CARD_POS,MER0021,DEBIT,,,,,
ACC00169,2026-06-16T08:55:23.355804,828.77,CARD_POS,MER0027,DEBIT,,,,,
ACC00169,2026-07-14T01:09:19.977124,4679.15,UPI_ECOM,MER0012,DEBIT,,,,,
ACC00169,2026-07-08T09:57:03.174877,8985.83,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00169,2026-06-09T19:11:14.249678,5874.48,CARD_POS,MER0033,DEBIT,,,,,
ACC00169,2026-06-21T07:11:06.620820,2097.11,WALLET,MER0006,DEBIT,,,,,
ACC00169,2026-06-14T04:21:46.942820,1377.94,WALLET,MER0025,DEBIT,,,,,
ACC00169,2026-07-10T14:10:17.040694,1447.14,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00170,2026-06-04T07:26:58.638405,1918.95,WALLET,MER0029,DEBIT,,,,,
ACC00170,2026-07-20T12:37:47.135630,1095.03,CARD_POS,MER0001,DEBIT,,,,,
ACC00170,2026-07-08T01:17:56.650336,393.3,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00170,2026-08-18T01:39:04.757935,1516.32,CARD_POS,MER0039,DEBIT,,,,,
ACC00170,2026-06-21T16:27:22.146088,1374.51,CARD_POS,MER0004,DEBIT,,,,,
ACC00171,2026-06-11T17:05:11.104631,7876.16,CARD_POS,MER0039,DEBIT,,,,,
ACC00171,2026-07-09T02:23:22.154677,5053.8,CARD_POS,MER0033,DEBIT,,,,,
ACC00171,2026-07-09T06:48:30.557432,5698.32,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00171,2026-06-19T03:20:02.377992,7149.64,UPI_ECOM,MER0022,DEBIT,,,,,
ACC00171,2026-08-17T17:28:01.183142,8454.74,CARD_POS,MER0030,DEBIT,,,,,
ACC00171,2026-06-04T15:27:14.010507,1004.78,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00172,2026-08-01T09:38:47.785591,5112.14,WALLET,MER0035,DEBIT,,,,,
ACC00172,2026-07-07T06:27:33.765917,7701.36,UPI_ECOM,MER0012,DEBIT,,,,,
ACC00172,2026-07-12T06:09:42.698782,1978.99,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00172,2026-08-20T04:35:42.212382,968.7,CARD_POS,MER0017,DEBIT,,,,,
ACC00173,2026-08-19T15:31:49.343386,5188.38,WALLET,MER0017,DEBIT,,,,,
ACC00173,2026-08-06T19:52:55.857692,4374.24,CARD_POS,MER0005,DEBIT,,,,,
ACC00173,2026-06-13T21:10:24.606514,3699.77,WALLET,MER0004,DEBIT,,,,,
ACC00173,2026-08-27T05:28:25.471486,4313.8,WALLET,MER0028,DEBIT,,,,,
ACC00173,2026-08-10T10:27:13.142030,1769.45,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00173,2026-08-11T01:24:46.304393,7138.8,CARD_POS,MER0029,DEBIT,,,,,
ACC00173,2026-06-13T19:12:39.787400,2829.43,WALLET,MER0021,DEBIT,,,,,
ACC00174,2026-06-13T15:50:41.328173,8820.74,CARD_POS,MER0032,DEBIT,,,,,
ACC00174,2026-08-12T17:13:20.219882,579.6,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00174,2026-08-09T12:21:28.738824,6916.56,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00174,2026-07-10T23:52:04.983295,3093.47,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00174,2026-06-04T11:19:35.019596,1747.13,CARD_POS,MER0036,DEBIT,,,,,
ACC00174,2026-07-12T19:00:08.312665,2888.89,CARD_POS,MER0005,DEBIT,,,,,
ACC00174,2026-08-19T23:05:50.646322,6617.72,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00174,2026-06-03T03:35:53.313265,7262.77,CARD_POS,MER0038,DEBIT,,,,,
ACC00174,2026-07-07T15:06:19.596957,3923.04,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00174,2026-08-17T05:28:34.991837,695.59,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00174,2026-07-14T22:53:46.824708,6791.03,WALLET,MER0011,DEBIT,,,,,
ACC00174,2026-07-13T18:52:42.735942,8958.81,CARD_POS,MER0008,DEBIT,,,,,
ACC00175,2026-07-21T08:03:17.036527,7370.87,WALLET,MER0029,DEBIT,,,,,
ACC00175,2026-08-15T15:03:28.386370,3137.42,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00175,2026-08-23T15:34:31.587084,3550.38,UPI_ECOM,MER0021,DEBIT,,,,,
ACC00175,2026-08-27T23:49:10.179727,2306.73,WALLET,MER0001,DEBIT,,,,,
ACC00176,2026-08-27T20:26:29.017454,3953.72,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00176,2026-06-03T12:16:04.935562,7842.99,WALLET,MER0038,DEBIT,,,,,
ACC00176,2026-08-01T19:39:59.506692,5234.36,CARD_ECOM,MER0030,DEBIT,,,,,
ACC00176,2026-08-29T21:49:37.367358,976.74,WALLET,MER0004,DEBIT,,,,,
ACC00176,2026-06-06T01:29:01.612436,884.45,CARD_POS,MER0001,DEBIT,,,,,
ACC00176,2026-07-20T08:21:42.375114,7853.63,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00176,2026-07-26T14:22:25.640145,7824.18,CARD_POS,MER0007,DEBIT,,,,,
ACC00176,2026-06-14T00:39:20.655833,4086.98,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00176,2026-08-05T00:57:44.490579,1999.62,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00176,2026-08-18T13:08:30.817997,7893.11,UPI_ECOM,MER0024,DEBIT,,,,,
ACC00176,2026-07-12T05:18:29.993620,880.26,CARD_POS,MER0000,DEBIT,,,,,
ACC00177,2026-08-03T06:39:38.974584,6099.4,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00177,2026-07-09T16:58:42.279291,7476.37,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00177,2026-08-16T09:59:51.818323,4352.46,CARD_POS,MER0036,DEBIT,,,,,
ACC00177,2026-06-29T21:39:49.072828,1798.49,WALLET,MER0038,DEBIT,,,,,
ACC00177,2026-08-29T08:58:05.558028,8980.49,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00177,2026-07-19T14:11:00.619038,7100.32,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00177,2026-07-12T02:12:30.545573,7233.41,UPI_ECOM,MER0018,DEBIT,,,,,
ACC00177,2026-07-02T09:40:47.252312,4793.07,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00178,2026-07-23T03:06:30.424484,7743.8,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00178,2026-07-20T08:15:08.493558,320.85,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00178,2026-06-18T23:22:01.920498,8451.67,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00178,2026-06-12T08:35:48.199923,1962.55,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00178,2026-07-12T13:44:40.977932,2234.01,UPI_ECOM,MER0031,DEBIT,,,,,
ACC00178,2026-07-02T11:06:00.636277,7676.95,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00178,2026-08-13T03:23:17.898723,6723.52,CARD_POS,MER0016,DEBIT,,,,,
ACC00179,2026-07-29T09:50:20.822033,822.5,CARD_ECOM,MER0035,DEBIT,,,,,
ACC00179,2026-06-20T09:15:33.111272,2899.51,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00179,2026-06-09T01:25:07.708532,8253.57,CARD_POS,MER0032,DEBIT,,,,,
ACC00179,2026-07-22T09:10:11.011122,3487.5,UPI_ECOM,MER0018,DEBIT,,,,,
ACC00180,2026-06-22T17:43:41.301789,1297.9,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00180,2026-08-25T18:16:26.055941,8799.44,WALLET,MER0000,DEBIT,,,,,
ACC00180,2026-06-28T07:31:55.249825,4402.99,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00180,2026-08-12T02:28:49.986815,5598.37,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00180,2026-08-31T00:10:58.410444,349.88,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00180,2026-07-22T20:38:27.626204,7198.11,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00180,2026-06-30T02:23:19.114065,2494.42,WALLET,MER0026,DEBIT,,,,,
ACC00180,2026-06-05T12:32:42.467923,797.26,WALLET,MER0001,DEBIT,,,,,
ACC00181,2026-06-24T08:09:22.325309,2462.08,UPI_ECOM,MER0039,DEBIT,,,,,
ACC00181,2026-08-16T07:47:58.771148,1944.0,WALLET,MER0032,DEBIT,,,,,
ACC00181,2026-08-25T11:26:29.868847,4178.93,WALLET,MER0023,DEBIT,,,,,
ACC00181,2026-06-07T08:10:45.908169,2758.11,CARD_ECOM,MER0031,DEBIT,,,,,
ACC00181,2026-08-15T13:43:53.600582,6509.2,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00181,2026-07-21T03:12:04.388217,7080.58,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00182,2026-07-13T21:57:51.422653,2285.87,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00182,2026-08-04T21:02:15.448099,8892.98,WALLET,MER0037,DEBIT,,,,,
ACC00182,2026-08-14T14:27:49.630752,5984.07,CARD_POS,MER0007,DEBIT,,,,,
ACC00182,2026-08-15T22:30:42.832056,5459.27,CARD_POS,MER0000,DEBIT,,,,,
ACC00182,2026-06-29T00:58:04.082464,2891.37,WALLET,MER0023,DEBIT,,,,,
ACC00183,2026-07-22T18:47:41.051980,3586.85,CARD_POS,MER0010,DEBIT,,,,,
ACC00183,2026-06-28T12:52:40.686811,4865.24,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00183,2026-08-02T16:39:06.427142,3722.27,WALLET,MER0002,DEBIT,,,,,
ACC00183,2026-08-04T21:50:49.233874,5069.96,WALLET,MER0038,DEBIT,,,,,
ACC00183,2026-08-01T08:14:38.663623,833.37,WALLET,MER0036,DEBIT,,,,,
ACC00183,2026-07-27T21:03:26.433970,8701.47,WALLET,MER0031,DEBIT,,,,,
ACC00183,2026-08-21T14:57:54.949298,3306.82,CARD_POS,MER0016,DEBIT,,,,,
ACC00183,2026-08-19T03:39:28.583274,5955.21,CARD_POS,MER0029,DEBIT,,,,,
ACC00183,2026-08-01T23:59:04.006284,5286.34,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00183,2026-06-13T17:40:47.065117,5344.93,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00183,2026-06-15T00:15:43.290152,7096.26,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00184,2026-06-08T03:02:25.041578,8113.16,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00184,2026-08-19T19:12:17.581303,2065.85,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00184,2026-07-11T07:53:31.431434,2128.71,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00184,2026-08-05T01:54:23.590036,8269.56,CARD_ECOM,MER0016,DEBIT,,,,,
ACC00185,2026-07-23T03:07:36.261159,7039.35,WALLET,MER0020,DEBIT,,,,,
ACC00185,2026-08-16T14:20:35.884899,814.02,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00185,2026-08-12T08:57:03.139900,8514.89,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00185,2026-06-21T20:36:11.507146,5485.48,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00185,2026-07-24T18:04:32.582511,3330.67,WALLET,MER0032,DEBIT,,,,,
ACC00185,2026-06-28T00:41:51.727244,3514.24,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00185,2026-07-13T15:57:29.077071,969.23,CARD_POS,MER0013,DEBIT,,,,,
ACC00185,2026-08-08T09:46:59.347284,7596.27,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00185,2026-07-05T18:27:02.892113,8606.15,CARD_ECOM,MER0009,DEBIT,,,,,
ACC00186,2026-06-09T08:11:25.904546,2282.72,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00186,2026-08-13T07:06:09.518386,8370.28,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00186,2026-06-26T04:20:01.294842,2731.31,CARD_POS,MER0001,DEBIT,,,,,
ACC00186,2026-08-08T07:23:36.727272,3381.95,WALLET,MER0005,DEBIT,,,,,
ACC00186,2026-08-29T19:40:28.384796,686.15,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00186,2026-06-26T01:37:10.314016,5355.76,WALLET,MER0022,DEBIT,,,,,
ACC00186,2026-08-16T22:11:42.657383,5073.21,CARD_ECOM,MER0038,DEBIT,,,,,
ACC00186,2026-08-10T15:16:55.652210,6702.47,WALLET,MER0032,DEBIT,,,,,
ACC00187,2026-07-25T18:26:16.277163,4974.2,WALLET,MER0006,DEBIT,,,,,
ACC00187,2026-07-15T12:39:09.705395,3606.24,WALLET,MER0017,DEBIT,,,,,
ACC00187,2026-06-11T05:57:30.852740,3113.32,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00187,2026-08-24T21:12:41.396554,6037.95,CARD_ECOM,MER0016,DEBIT,,,,,
ACC00188,2026-08-28T00:51:01.918444,2620.53,WALLET,MER0006,DEBIT,,,,,
ACC00188,2026-07-26T14:08:19.589465,5717.03,WALLET,MER0032,DEBIT,,,,,
ACC00188,2026-07-21T19:10:27.045287,6906.3,CARD_POS,MER0029,DEBIT,,,,,
ACC00188,2026-08-23T02:21:43.553644,1737.63,WALLET,MER0026,DEBIT,,,,,
ACC00188,2026-08-24T05:50:45.118964,6057.76,CARD_ECOM,MER0031,DEBIT,,,,,
ACC00188,2026-07-02T23:11:44.814560,400.51,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00188,2026-06-10T02:08:48.371445,2033.37,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00189,2026-07-14T03:02:52.802404,1092.5,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00189,2026-08-17T19:54:15.409819,1832.65,CARD_POS,MER0030,DEBIT,,,,,
ACC00189,2026-08-06T19:02:49.353958,7013.39,UPI_ECOM,MER0021,DEBIT,,,,,
ACC00189,2026-07-16T09:43:48.734151,1590.29,CARD_ECOM,MER0031,DEBIT,,,,,
ACC00189,2026-07-27T13:54:45.059023,1058.48,CARD_POS,MER0036,DEBIT,,,,,
ACC00189,2026-08-17T17:08:54.023764,1328.54,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00189,2026-07-31T05:21:54.979556,8895.57,CARD_POS,MER0009,DEBIT,,,,,
ACC00189,2026-08-04T02:54:35.304339,8892.04,CARD_POS,MER0032,DEBIT,,,,,
ACC00189,2026-07-25T19:55:15.273302,3382.95,WALLET,MER0027,DEBIT,,,,,
ACC00189,2026-07-20T09:58:26.469215,2369.06,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00189,2026-07-08T07:50:32.816572,6310.2,CARD_POS,MER0018,DEBIT,,,,,
ACC00190,2026-08-18T08:48:32.791493,909.9,WALLET,MER0011,DEBIT,,,,,
ACC00190,2026-08-28T12:53:15.896372,641.04,CARD_ECOM,MER0012,DEBIT,,,,,
ACC00190,2026-07-04T08:15:45.279055,5351.6,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00190,2026-06-21T02:38:15.936452,2434.84,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00190,2026-08-21T17:46:18.865186,4433.81,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00190,2026-07-15T04:29:56.770162,4388.77,CARD_POS,MER0007,DEBIT,,,,,
ACC00191,2026-07-01T08:44:11.787892,8755.83,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00191,2026-08-03T23:10:21.758435,5367.17,WALLET,MER0028,DEBIT,,,,,
ACC00191,2026-06-20T07:41:20.331654,8427.7,WALLET,MER0027,DEBIT,,,,,
ACC00191,2026-06-15T17:08:14.077440,4433.76,WALLET,MER0022,DEBIT,,,,,
ACC00191,2026-08-07T15:19:50.476879,5354.15,WALLET,MER0003,DEBIT,,,,,
ACC00191,2026-06-27T18:39:31.967321,3028.25,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00192,2026-06-13T16:25:47.960839,1463.47,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00192,2026-08-04T01:01:27.385825,7478.5,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00192,2026-08-28T21:49:33.402226,3294.38,CARD_POS,MER0016,DEBIT,,,,,
ACC00192,2026-07-15T13:45:25.651061,5595.74,WALLET,MER0000,DEBIT,,,,,
ACC00192,2026-08-23T04:05:52.892718,4643.23,WALLET,MER0014,DEBIT,,,,,
ACC00193,2026-08-28T10:35:44.993759,2370.89,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00193,2026-07-30T06:21:53.220894,5803.69,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00193,2026-07-09T21:14:15.331424,2227.37,WALLET,MER0024,DEBIT,,,,,
ACC00193,2026-08-07T05:11:46.900483,6032.28,CARD_POS,MER0023,DEBIT,,,,,
ACC00193,2026-08-13T04:35:08.744707,3920.16,WALLET,MER0021,DEBIT,,,,,
ACC00194,2026-07-21T00:26:41.877248,2949.95,CARD_ECOM,MER0039,DEBIT,,,,,
ACC00194,2026-06-29T17:28:59.894838,2278.74,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00194,2026-08-07T03:43:45.367680,3790.88,CARD_POS,MER0009,DEBIT,,,,,
ACC00194,2026-06-12T09:53:20.592434,5267.43,WALLET,MER0026,DEBIT,,,,,
ACC00194,2026-07-11T12:47:57.027644,8926.88,CARD_POS,MER0025,DEBIT,,,,,
ACC00195,2026-07-07T20:07:19.002052,2340.27,WALLET,MER0039,DEBIT,,,,,
ACC00195,2026-07-09T20:35:01.102241,2564.22,WALLET,MER0018,DEBIT,,,,,
ACC00195,2026-08-12T10:58:40.487874,6789.89,CARD_POS,MER0003,DEBIT,,,,,
ACC00195,2026-07-24T23:27:58.279251,7775.3,CARD_POS,MER0024,DEBIT,,,,,
ACC00195,2026-06-29T09:45:04.322903,5771.2,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00195,2026-08-25T06:57:46.540762,8189.54,CARD_POS,MER0001,DEBIT,,,,,
ACC00195,2026-08-01T16:55:47.391807,1392.87,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00195,2026-07-06T00:13:58.814352,6961.87,WALLET,MER0020,DEBIT,,,,,
ACC00196,2026-07-16T08:54:51.542799,8225.09,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00196,2026-08-06T03:34:57.269562,610.18,WALLET,MER0038,DEBIT,,,,,
ACC00196,2026-06-03T12:56:39.012998,3451.39,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00196,2026-06-29T12:01:17.087949,1268.53,UPI_ECOM,MER0017,DEBIT,,,,,
ACC00196,2026-06-06T19:30:33.711434,6330.98,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00196,2026-08-04T10:35:19.520157,4766.01,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00196,2026-06-22T09:48:02.793547,3548.52,WALLET,MER0022,DEBIT,,,,,
ACC00197,2026-08-25T05:48:10.200884,2021.23,WALLET,MER0018,DEBIT,,,,,
ACC00197,2026-06-07T20:19:15.643980,5962.93,CARD_POS,MER0017,DEBIT,,,,,
